"SourceSystemName";"SourceSystemExternalID";"SourceSystemDescription";"SourceSchemaName";"SourceSchemaExternalID";"SourceID";"SourceExternalID";"SourceName";"SourceTypeID";"SourceDescription";"SourceLayerName";"SourceLayerType";"SourceLayerDescription";"jdbc_ConnectionName";"DQFramework_DBType";"Omni_DBType"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_cdc_trace";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_consumption_repository";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_data_source";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_heartbeat";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_inactive_master_queue";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_master_reference";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_measure";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_ramp_control";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_reload_queue";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_largeobject";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_source_code_xref";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_user_mapping";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_subscription";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_attribute";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_proc";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_class";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_attrdef";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_constraint";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_inherits";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_index";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_operator";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_opfamily";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_opclass";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_am";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_amop";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_amproc";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_language";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_largeobject_metadata";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_aggregate";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_statistic_ext";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_rewrite";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_trigger";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_event_trigger";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_description";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_cast";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_subject_group";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_enum";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_namespace";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_conversion";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_depend";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_database";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_db_role_setting";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_tablespace";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_auth_members";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_shdepend";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_shdescription";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_ts_config";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_ts_config_map";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_ts_dict";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_ts_parser";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_ts_template";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_extension";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_foreign_data_wrapper";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_foreign_server";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_policy";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_replication_origin";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_default_acl";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_init_privs";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_seclabel";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_shseclabel";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_collation";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_partitioned_table";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_range";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_transform";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_sequence";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_publication";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_publication_rel";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"pg_catalog";"pg_catalog";;"omnigen38";"omnigen38";1;"Omni Database";"pg_subscription_rel";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"information_schema";"information_schema";;"omnigen38";"omnigen38";1;"Omni Database";"sql_implementation_info";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"information_schema";"information_schema";;"omnigen38";"omnigen38";1;"Omni Database";"sql_parts";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"information_schema";"information_schema";;"omnigen38";"omnigen38";1;"Omni Database";"sql_sizing";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"information_schema";"information_schema";;"omnigen38";"omnigen38";1;"Omni Database";"sql_features";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_subject_group_relation";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_system_message";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_work_order";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_work_order_item";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"os_workflow_control";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_data";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_form";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_keys";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_meta";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_wdkey";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_wgid";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_wkey";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"repos_customer_wpk";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"scxml_lock";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_map";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_map_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_map_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_metadata";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_metadata_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_metadata_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_relation";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"scxml_instance";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_relation_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_relation_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_set";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_set_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_set_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_standard";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_standard_r";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_code_standard_s";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_metadata";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_system_mapping";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"source_system_mapping_item";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"subject_group";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"wfDocument";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"wfMetaData";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"wfTicketLock";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"workflow_version";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"wfEvents";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
"omnigen38";"omnigen38";"No Description Available";"public";"public";;"omnigen38";"omnigen38";1;"Omni Database";"wfPayload";"BASE TABLE";"No Description Available";"omni";"pg";"pg"
